customer_id,signup_date,home_market,preferred_channel,loyalty_tier,last_visit_days_ago,visits_30d,visits_90d,visits_180d,hotel_nights_180d,dining_visits_90d,entertainment_visits_90d,spa_visits_90d,total_spend_180d,avg_spend_per_visit,email_open_rate,promotion_clicks_90d,prior_offer_count_180d,prior_offer_redemptions_180d,service_cases_180d,weekend_visit_share,booking_lead_days_avg,responded_to_campaign
100195,2026-01-16,Other,App Push,Bronze,35,1,5,8,0,3,3,0,2823.68,352.96,0.397,3,4,1,1,0.37,5.9,1
100196,2025-01-17,UAE,WhatsApp,Bronze,0,1,2,6,1,2,1,0,2020.84,336.81,0.684,2,3,0,0,0.82,4.7,1
100197,2025-12-04,UK/EU,WhatsApp,Silver,16,2,6,15,2,4,2,0,3287.45,219.16,0.447,0,2,2,1,0.624,11.0,0
100198,2025-01-22,India,SMS,Gold,18,1,3,6,1,7,2,1,5017.39,836.23,0.258,1,2,1,0,0.512,37.6,1
100199,2022-08-15,UK/EU,Email,Gold,23,3,11,26,3,8,10,0,5806.8,223.34,0.44,1,2,1,1,0.276,13.5,1
100200,2024-12-14,India,WhatsApp,Bronze,31,0,2,6,0,1,0,1,2398.51,399.75,0.82,2,2,0,0,0.247,20.4,1
100201,2022-10-30,UK/EU,SMS,Bronze,1,2,4,8,2,2,1,0,2693.58,336.7,0.418,1,3,1,0,0.498,26.2,1
100202,2024-06-13,GCC,Phone,Silver,30,0,2,3,0,2,1,0,3177.95,1059.32,0.187,2,2,0,0,0.609,2.1,0
100203,2023-08-25,GCC,Email,Silver,81,2,7,8,1,4,0,1,3671.67,458.96,0.479,0,2,0,2,0.418,25.5,1
100204,2024-08-05,UK/EU,Email,Silver,53,1,2,11,2,2,7,2,4475.2,406.84,0.592,1,4,3,1,0.147,22.0,1
100205,2025-05-06,India,WhatsApp,Bronze,22,2,10,16,0,3,3,0,2340.1,146.26,0.351,0,1,1,2,0.317,33.6,0
100206,2023-05-25,India,SMS,Silver,13,0,2,4,3,0,2,0,4201.51,1050.38,0.467,3,2,1,0,0.595,27.9,1
100207,2022-08-05,UAE,SMS,Gold,55,2,5,8,3,4,4,0,4921.36,615.17,0.43,0,5,4,0,0.417,26.4,0
100208,2025-05-10,UAE,WhatsApp,Bronze,9,1,1,2,0,4,0,0,1840.67,920.34,0.708,0,1,0,0,0.625,21.4,0
100209,2023-05-04,GCC,WhatsApp,Bronze,21,0,0,5,1,4,0,0,2608.48,521.7,0.56,2,5,1,0,0.786,19.9,1
100210,2025-05-13,UAE,SMS,Bronze,38,2,7,18,1,1,0,0,1808.47,100.47,0.218,1,2,1,1,0.533,33.1,0
100211,2023-07-31,GCC,Email,Silver,1,1,7,10,0,4,0,1,3517.91,351.79,0.244,1,1,0,0,0.664,18.9,0
100212,2023-04-19,UAE,WhatsApp,Bronze,43,1,4,9,0,2,2,1,1685.39,187.27,0.293,1,3,1,0,0.699,0.1,1
100213,2024-08-17,India,SMS,Bronze,66,3,7,11,0,4,2,0,1737.75,157.98,0.42,0,1,0,2,0.666,13.7,0
100214,2023-07-03,UK/EU,WhatsApp,Bronze,12,0,1,2,0,0,1,1,1391.84,695.92,0.313,2,1,1,0,0.211,3.2,0
100215,2025-04-27,India,WhatsApp,Bronze,39,0,1,2,1,0,0,0,2142.5,1071.25,0.554,3,2,0,0,0.879,25.9,0
100216,2026-01-28,UK/EU,SMS,Silver,116,1,7,12,2,3,2,1,3873.67,322.81,0.219,0,1,1,0,0.579,16.9,1
100217,2026-01-04,UAE,Email,Bronze,66,1,1,1,1,1,0,0,1574.84,1574.84,0.555,2,2,0,0,0.57,12.2,0
100218,2024-08-20,UAE,Email,Bronze,72,2,3,4,2,1,2,0,2760.86,690.22,0.296,2,0,0,1,0.894,10.7,0
100219,2022-11-08,UK/EU,Email,Gold,42,4,19,31,4,7,8,1,6227.04,200.87,0.275,1,0,0,3,0.391,16.4,0
100220,2025-11-20,UK/EU,WhatsApp,Silver,42,2,5,10,2,8,3,0,4443.52,444.35,0.452,1,2,0,0,0.47,30.8,0
100221,2024-08-08,UK/EU,WhatsApp,Bronze,34,3,4,9,0,1,1,0,1216.3,135.14,0.335,0,1,0,1,0.459,4.8,0
100222,2023-08-19,India,Phone,Gold,12,2,4,6,3,7,1,1,6166.0,1027.67,0.407,4,1,0,1,0.334,17.3,0
100223,2025-08-05,UK/EU,WhatsApp,Silver,13,0,5,9,2,3,2,0,4157.33,461.93,0.593,4,0,0,1,0.217,17.9,0
100224,2023-07-25,UK/EU,WhatsApp,Gold,62,1,5,10,5,3,0,1,5302.16,530.22,0.562,2,1,0,0,0.579,13.7,0
100225,2025-03-10,UK/EU,WhatsApp,Silver,123,3,6,15,2,6,3,0,4120.47,274.7,0.346,1,3,1,0,0.329,22.5,0
100226,2023-03-22,UK/EU,SMS,Bronze,9,1,4,4,1,2,2,0,2483.98,621.0,0.155,0,1,1,0,0.472,17.0,0
100227,2024-02-13,UAE,WhatsApp,Bronze,34,0,1,3,0,2,1,0,810.17,270.06,0.219,0,1,0,1,0.702,17.2,0
100228,2024-03-30,UAE,SMS,Bronze,50,0,1,5,0,4,1,0,1490.07,298.01,0.256,2,2,0,0,0.414,18.0,0
100229,2025-09-11,GCC,SMS,Bronze,31,0,2,4,0,1,1,0,908.27,227.07,0.384,1,1,0,0,0.503,15.5,0
100230,2024-07-28,India,App Push,Gold,6,1,1,6,3,3,1,1,4866.31,811.05,0.5,1,1,0,1,0.482,34.9,0
100231,2023-01-13,UK/EU,SMS,Bronze,9,2,5,11,0,1,2,0,1393.86,126.71,0.717,1,1,1,2,0.508,15.7,0
100232,2026-04-24,GCC,Email,Silver,58,0,5,11,1,4,0,0,4425.45,402.31,0.416,0,1,0,0,0.764,37.5,0
100233,2023-06-02,UAE,SMS,Bronze,17,2,2,5,0,1,1,1,1586.14,317.23,0.258,0,1,0,1,0.767,13.0,0
100234,2024-06-16,UK/EU,Phone,Bronze,8,1,7,15,0,4,3,0,1361.46,90.76,0.265,1,1,0,3,0.302,22.4,0
100235,2023-07-28,UAE,Email,Bronze,21,3,6,9,0,4,0,0,1553.15,172.57,0.195,0,0,0,1,0.477,20.0,0
100236,2023-10-16,North America,Phone,Bronze,14,0,1,5,0,3,1,1,2456.53,491.31,0.257,1,2,2,0,0.567,10.3,0
100237,2024-09-11,UAE,Phone,Silver,19,4,7,12,1,3,0,1,4117.69,343.14,0.195,0,1,1,0,0.384,12.0,0
100238,2025-03-06,GCC,SMS,Silver,206,2,6,9,1,3,3,0,3407.61,378.62,0.363,2,1,0,0,0.506,11.0,0
100239,2023-12-06,GCC,Email,Bronze,11,1,5,8,1,4,2,0,2487.61,310.95,0.298,0,0,0,0,0.34,21.0,1
100240,2025-11-02,UAE,Email,Bronze,0,2,3,6,0,0,2,0,835.54,139.26,0.271,0,1,0,2,0.495,8.0,0
100241,2024-02-06,UAE,Email,Silver,18,0,3,6,3,1,2,0,3690.25,615.04,0.582,5,2,1,0,0.484,25.0,1
100242,2026-01-06,UAE,SMS,Bronze,76,1,9,13,1,1,0,0,1136.63,87.43,0.188,0,0,0,0,0.593,7.7,0
100243,2023-11-04,GCC,WhatsApp,Platinum,36,2,6,8,1,5,2,1,7650.25,956.28,0.559,2,1,0,1,0.542,33.5,0
100244,2023-12-04,UAE,App Push,Silver,0,2,8,9,2,6,3,1,4441.05,493.45,0.274,1,1,0,1,0.358,31.3,0
100245,2026-01-21,UK/EU,Email,Bronze,8,0,1,3,1,0,0,0,1902.73,634.24,0.621,2,1,0,0,0.292,34.1,1
100246,2023-06-03,UAE,SMS,Silver,68,0,4,15,1,6,2,1,4386.58,292.44,0.456,1,3,3,2,0.365,20.6,0
100247,2024-10-04,GCC,SMS,Bronze,2,4,4,5,2,1,1,0,2409.88,481.98,0.519,1,3,1,1,0.352,9.7,0
100248,2023-04-22,UAE,SMS,Silver,35,1,3,10,3,2,1,1,3873.16,387.32,0.491,1,8,3,1,0.411,16.9,1
100249,2026-03-23,Other,SMS,Bronze,8,1,1,3,1,1,2,0,3115.5,1038.5,0.523,1,1,0,1,0.497,23.1,0
100250,2025-09-07,UK/EU,App Push,Bronze,120,1,1,3,1,3,0,1,2505.69,835.23,0.557,2,2,2,0,0.638,25.7,0
100251,2024-06-14,Other,SMS,Silver,10,4,7,12,2,2,0,1,3222.28,268.52,0.282,2,0,0,2,0.636,14.7,1
100252,2025-08-25,North America,Email,Bronze,138,4,7,13,1,4,3,0,2486.92,191.3,0.589,1,1,0,0,0.645,0.5,0
100253,2025-02-04,UAE,WhatsApp,Gold,52,2,4,8,4,8,2,0,5254.45,656.81,0.542,2,2,1,4,0.29,21.0,0
100254,2023-10-20,UK/EU,Email,Bronze,94,2,3,5,0,2,1,0,2162.96,432.59,0.443,1,3,1,2,0.422,27.1,1
100255,2025-10-27,UAE,App Push,Bronze,42,2,2,3,1,3,1,0,1847.85,615.95,0.183,1,1,0,0,0.44,8.5,1
100256,2023-09-25,North America,App Push,Bronze,7,1,2,6,0,1,0,0,1747.98,291.33,,2,3,0,0,0.409,30.3,0
100257,2025-12-25,GCC,Email,Platinum,19,2,3,11,3,1,6,1,6480.23,589.11,0.273,2,2,0,3,0.759,39.6,0
100258,2025-09-13,GCC,SMS,Gold,34,2,11,21,4,7,7,0,5877.92,279.9,0.277,1,1,1,3,0.205,34.0,1
100259,2024-02-01,North America,WhatsApp,Bronze,73,0,0,1,0,2,0,1,2823.5,2823.5,0.439,1,1,0,0,0.42,26.4,0
100260,2023-04-13,North America,SMS,Silver,41,4,6,10,3,2,3,0,4132.68,413.27,0.536,1,1,0,1,0.871,24.1,0
100261,2025-09-20,Other,SMS,Silver,38,1,5,12,2,2,1,0,3708.54,309.04,0.324,0,1,0,1,0.575,22.3,0
100262,2025-03-19,UAE,Phone,Bronze,98,0,4,9,1,5,1,0,2114.37,234.93,0.176,1,2,0,1,0.399,11.6,0
100263,2022-10-07,UAE,Email,Gold,17,1,6,9,4,3,1,0,5659.24,628.8,0.462,0,2,0,1,0.557,17.4,0
100264,2022-07-06,UAE,SMS,Silver,13,3,8,12,2,5,1,1,3266.66,272.22,0.455,0,0,0,0,0.467,12.6,0
100265,2024-02-11,GCC,Email,Silver,70,0,9,12,0,5,0,1,4465.57,372.13,0.414,0,0,0,0,0.216,26.5,0
100266,2024-08-20,GCC,Email,Bronze,44,2,3,11,1,4,3,0,2802.42,254.77,0.495,4,1,0,1,0.645,9.8,0
100267,2025-01-10,UAE,App Push,Bronze,72,3,9,14,1,4,2,1,3002.1,214.44,0.363,0,1,0,2,0.712,6.9,0
100268,2023-12-28,UK/EU,WhatsApp,Gold,86,0,5,5,2,1,0,1,6110.89,1222.18,0.101,0,3,0,0,0.51,22.3,0
100269,2024-01-27,UAE,WhatsApp,Silver,0,1,1,2,2,1,0,1,3658.08,1829.04,0.492,0,0,0,0,0.618,12.0,0
100270,2025-03-26,UK/EU,Email,Bronze,44,2,4,6,0,3,1,1,2494.24,415.71,0.314,0,1,0,0,0.653,17.8,0
100271,2026-04-19,North America,App Push,Bronze,11,3,7,8,1,2,0,0,-433.53,289.2,0.516,2,1,1,2,0.172,27.1,1
100272,2025-10-17,India,Email,Silver,33,1,5,15,3,5,6,1,3593.77,239.58,0.526,2,3,1,1,0.447,38.6,0
100273,2022-08-20,GCC,SMS,Bronze,47,0,2,5,3,3,1,0,3141.07,628.21,0.565,3,3,1,2,0.445,33.4,1
100274,2024-10-01,UAE,Email,Gold,3,4,8,10,2,9,1,0,4627.6,462.76,0.549,4,3,1,0,0.453,22.5,1
100275,2024-07-01,UAE,SMS,Silver,17,0,1,2,1,0,1,0,3489.42,1744.71,0.162,2,2,0,0,0.593,10.0,0
100276,2024-07-23,UK/EU,SMS,Gold,2,4,9,22,1,7,4,1,4715.46,214.34,0.291,2,1,0,1,0.532,14.0,0
100277,2023-04-28,GCC,Email,Silver,32,0,1,6,2,2,2,1,3293.22,548.87,0.207,1,3,0,0,0.829,25.3,1
100278,2026-02-18,UAE,SMS,Gold,18,3,6,14,2,4,1,3,5977.18,426.94,0.371,4,1,0,0,0.334,14.7,0
100279,2026-01-23,Other,SMS,Bronze,38,2,4,9,0,2,2,0,2777.69,308.63,0.533,5,2,1,1,0.416,24.3,1
100280,2025-04-22,India,WhatsApp,Gold,11,1,5,7,2,1,2,1,4862.91,694.7,0.473,1,1,0,0,0.199,27.9,0
100281,2024-06-25,North America,SMS,Bronze,31,2,5,11,1,4,1,0,2951.32,268.3,0.047,2,1,0,0,0.569,17.9,0
100282,2023-10-05,GCC,App Push,Bronze,9,0,1,2,0,2,0,1,1826.69,913.34,0.374,2,1,1,0,0.725,3.8,1
100283,2024-06-19,Other,Email,Bronze,100,4,7,12,0,3,4,0,1799.6,149.97,0.555,3,1,1,1,0.535,10.8,0
100284,2024-08-29,UAE,Email,Bronze,43,0,1,2,0,2,2,0,1167.58,583.79,0.332,1,1,0,0,0.331,23.2,0
100285,2022-09-18,UAE,Email,Bronze,64,3,4,5,0,1,0,0,2279.78,455.96,0.722,1,3,1,0,0.657,37.9,0
100286,2025-10-03,North America,Email,Silver,16,1,3,8,1,5,0,0,3510.95,438.87,,1,1,0,2,0.726,31.1,0
100287,2024-02-24,North America,SMS,Bronze,163,0,0,4,0,1,0,0,1776.69,444.17,0.197,0,2,0,1,0.382,15.9,1
100288,2024-04-06,GCC,Email,Silver,20,3,11,20,1,2,3,1,3256.8,162.84,0.31,1,1,1,2,0.634,21.0,0
100289,2024-07-13,UAE,Email,Silver,14,2,6,11,2,3,3,1,4080.18,370.93,0.554,2,2,1,0,0.595,18.8,1
100290,2023-03-24,UAE,Email,Bronze,44,0,1,3,1,0,4,0,1930.22,643.41,0.446,0,3,0,0,0.407,21.0,0
100291,2025-05-05,UK/EU,SMS,Bronze,71,1,2,3,2,1,0,1,3000.08,1000.03,0.374,5,1,0,1,0.622,17.1,0
100292,2022-08-27,North America,WhatsApp,Bronze,9,3,5,5,0,2,1,0,2611.58,522.32,0.37,3,2,1,1,0.701,12.0,1
100293,2025-02-01,GCC,SMS,Silver,26,2,8,10,2,8,0,2,4421.97,442.2,0.612,0,2,1,0,0.5,30.1,0
100294,2024-04-02,UAE,Phone,Bronze,77,3,7,11,0,0,2,0,2355.36,214.12,0.601,3,0,0,0,0.388,27.8,0
100295,2024-05-07,India,Email,Bronze,23,0,1,8,1,1,2,0,2322.01,290.25,0.208,1,2,0,2,0.333,15.2,0
100296,2023-01-22,UK/EU,SMS,Platinum,7,3,8,16,4,4,2,0,6877.8,429.86,0.255,0,2,0,4,0.439,22.6,0
100297,2024-09-01,GCC,Email,Silver,20,1,7,10,2,4,0,0,3988.37,398.84,0.258,0,3,2,0,0.471,10.8,0
100298,2025-04-10,India,App Push,Platinum,47,6,13,23,6,9,2,0,9275.44,403.28,0.06,2,3,0,3,0.671,25.9,1
100299,2026-04-21,Other,Email,Silver,63,0,1,3,3,0,0,1,3844.53,1281.51,0.448,0,0,0,1,0.485,6.0,0
100300,2024-12-17,UAE,Phone,Silver,105,1,2,6,1,2,2,1,3886.06,647.68,0.277,0,0,0,1,0.306,35.9,0
100301,2023-02-25,India,WhatsApp,Silver,11,1,4,8,0,3,2,0,3956.37,494.55,0.148,0,1,1,0,0.687,20.4,1
100302,2026-05-07,India,SMS,Silver,79,0,2,3,0,2,0,1,3783.95,1261.32,0.572,4,2,2,0,0.455,33.9,1
100303,2022-11-17,India,SMS,Silver,50,1,2,8,2,2,1,1,3223.29,402.91,0.563,0,4,2,1,0.596,19.0,0
100304,2024-04-05,North America,Email,Silver,4,1,5,7,1,4,0,0,3504.39,500.63,0.362,1,2,0,0,0.138,48.9,0
100305,2025-11-02,India,Email,Silver,16,1,1,6,0,1,2,2,3499.21,583.2,0.329,1,3,0,0,0.291,30.9,0
100306,2025-03-15,India,App Push,Bronze,97,0,5,6,1,1,2,0,2204.32,367.39,0.229,0,2,0,0,0.565,30.3,0
100307,2024-03-20,UAE,WhatsApp,Gold,23,8,14,20,2,4,5,0,4647.66,232.38,0.692,0,4,2,1,0.659,27.9,0
100308,2025-02-24,UK/EU,Email,Bronze,12,4,7,10,0,3,1,0,1203.82,120.38,0.357,0,2,0,2,0.384,11.7,0
100309,2025-12-17,UAE,Email,Bronze,54,1,6,15,2,3,1,0,2927.2,195.15,0.455,1,4,2,0,0.638,32.0,0
100310,2023-10-12,UAE,Email,Bronze,19,2,6,11,0,0,0,1,2148.43,195.31,0.74,3,0,0,0,0.521,20.3,1
100311,2023-10-03,GCC,WhatsApp,Bronze,41,0,2,7,1,3,1,0,3159.42,451.35,,0,3,0,2,0.494,19.5,0
100312,2025-12-03,India,SMS,Bronze,70,1,6,10,1,5,2,0,2938.98,293.9,0.49,1,3,0,3,0.668,29.9,0
100313,2025-04-14,Other,WhatsApp,Bronze,12,1,3,8,1,0,1,0,2146.13,268.27,0.235,0,3,0,0,0.512,29.4,1
100314,2025-06-07,UK/EU,Email,Gold,25,2,5,12,3,2,3,0,5787.67,482.31,0.758,1,2,0,1,0.668,19.2,0
100315,2023-10-22,North America,App Push,Silver,99,2,4,13,0,6,0,0,3346.29,257.41,0.496,1,5,0,2,0.431,41.3,0
100316,2023-07-12,GCC,Email,Silver,5,1,1,9,1,1,0,2,4450.66,494.52,0.316,3,1,0,0,0.667,29.7,0
100317,2023-07-17,India,Email,Silver,9,6,10,19,0,5,0,2,3653.15,192.27,0.518,2,1,0,1,0.58,30.1,0
100318,2022-09-17,Other,App Push,Bronze,42,2,2,5,1,1,0,0,2617.47,523.49,0.461,3,0,0,0,0.451,31.6,0
100319,2023-05-18,GCC,WhatsApp,Gold,9,4,6,13,2,3,5,1,4786.72,368.21,0.376,1,8,4,0,0.58,18.5,1
100320,2025-02-17,UK/EU,SMS,Bronze,86,0,3,4,0,2,0,0,1625.34,406.34,,1,2,0,1,0.393,4.3,0
100321,2025-12-18,India,App Push,Silver,9,1,3,8,2,4,3,1,4325.63,540.7,0.295,0,2,1,0,0.544,25.3,0
100322,2023-12-25,UAE,Email,Silver,18,4,12,16,2,3,3,0,3372.01,210.75,0.21,1,0,0,2,0.792,27.6,0
100323,2022-10-20,India,Email,Platinum,35,1,4,5,4,8,1,0,6848.09,1369.62,0.428,0,0,0,1,0.674,21.2,1
100324,2022-07-27,UAE,Email,Gold,33,0,2,3,3,0,0,0,5263.24,1754.41,0.519,1,2,0,0,0.738,27.8,1
100325,2025-06-26,UAE,Email,Bronze,36,2,9,13,0,3,0,1,2349.2,180.71,0.349,0,1,1,3,0.578,15.5,0
100326,2025-06-17,UAE,WhatsApp,Bronze,14,1,1,2,2,0,0,0,2680.44,1340.22,0.309,0,1,0,0,0.414,6.3,0
100327,2026-03-29,UAE,SMS,Bronze,25,2,10,15,1,2,2,1,2741.25,182.75,0.229,1,2,1,7,0.464,12.5,0
100328,2025-10-31,GCC,SMS,Bronze,67,3,5,11,1,2,1,0,3110.09,282.74,0.07,0,2,0,2,0.665,6.9,0
100329,2024-03-19,North America,WhatsApp,Silver,41,0,4,12,3,10,3,0,3944.51,328.71,0.447,1,1,0,1,0.482,17.3,0
100330,2024-03-31,GCC,Email,Silver,18,2,6,13,2,1,3,0,3730.07,286.93,0.463,0,1,0,1,0.196,29.5,0
100331,2024-12-07,North America,Email,Bronze,34,5,9,12,1,2,0,1,3085.6,257.13,0.453,2,4,1,1,0.464,20.0,0
100332,2025-03-04,India,SMS,Bronze,37,3,5,9,1,3,3,0,2228.57,247.62,0.545,1,2,0,1,0.373,13.8,0
100333,2023-02-20,UAE,WhatsApp,Gold,26,2,4,10,2,5,0,1,5519.23,551.92,0.502,0,1,0,0,0.404,25.4,0
100334,2024-08-02,UAE,SMS,Bronze,9,1,2,5,2,1,0,1,3146.77,629.35,0.388,0,2,1,0,0.435,12.0,0
100335,2023-03-23,Other,Phone,Bronze,35,0,3,7,1,1,2,0,2440.58,348.65,0.471,2,1,0,0,0.601,16.8,0
100336,2022-08-13,India,App Push,Bronze,10,1,6,7,2,3,1,0,2705.37,386.48,0.483,3,3,2,1,0.394,17.8,0
100337,2025-02-22,Other,WhatsApp,Silver,12,1,5,7,4,2,3,0,4400.41,628.63,0.399,0,0,0,3,0.365,3.7,0
100338,2025-08-05,UAE,WhatsApp,Bronze,3,0,4,8,0,2,2,0,1258.9,157.36,0.279,1,0,0,0,0.544,9.3,0
100339,2022-08-28,UK/EU,WhatsApp,Bronze,2,1,1,5,0,2,2,1,2321.67,464.33,0.266,0,0,0,0,0.733,0.0,0
100340,2023-11-26,UK/EU,App Push,Bronze,41,1,4,4,1,2,1,0,2184.04,546.01,0.387,2,2,1,0,0.666,29.9,1
100341,2025-03-31,Other,WhatsApp,Bronze,24,1,3,5,0,1,0,0,1659.44,331.89,0.459,1,3,0,1,0.479,24.4,1
100342,2023-12-14,UAE,Email,Bronze,93,2,3,7,0,4,0,0,2697.35,385.34,0.533,1,1,0,1,0.785,30.4,1
100343,2024-05-15,Other,Email,Bronze,28,1,2,4,1,2,1,0,2626.0,656.5,0.563,4,3,1,0,0.582,6.0,0
100344,2022-11-04,GCC,App Push,Bronze,0,3,10,11,2,5,0,0,2910.96,264.63,0.792,2,1,0,0,0.507,7.3,1
100345,2025-05-20,North America,Email,Bronze,8,0,1,4,1,0,1,0,1697.65,424.41,0.629,3,1,0,1,0.7,13.4,1
100346,2022-07-04,India,WhatsApp,Silver,86,3,4,6,2,3,1,0,3473.5,578.92,0.558,2,1,1,0,0.418,0.0,0
100347,2022-09-21,India,Phone,Bronze,32,0,0,1,1,2,1,0,2078.77,2078.77,0.52,0,2,0,0,0.5,20.8,0
100348,2025-09-05,GCC,SMS,Bronze,5,1,4,8,0,0,2,1,2377.39,297.17,0.539,4,2,0,1,0.498,36.7,0
100349,2025-09-28,North America,Email,Silver,77,2,4,7,2,2,1,0,3469.28,495.61,0.476,2,0,0,1,0.557,19.8,0
100350,2024-04-19,UAE,Email,Bronze,65,1,4,8,1,5,0,0,2583.97,323.0,0.355,1,2,1,0,0.455,1.2,0
100351,2026-03-18,GCC,SMS,Platinum,45,0,3,7,2,3,1,4,8472.35,1210.34,0.359,1,3,0,0,0.601,30.5,0
100352,2025-03-20,India,WhatsApp,Silver,0,5,6,10,2,3,0,1,3780.22,378.02,0.523,1,1,0,0,0.991,6.1,0
100353,2024-09-06,UK/EU,Email,Gold,0,4,9,23,3,8,7,0,5101.33,221.8,,2,0,0,1,0.582,23.6,1
100354,2022-08-04,GCC,SMS,Bronze,9,0,4,7,0,3,1,0,2051.62,293.09,0.447,1,1,0,0,0.409,17.2,0
100355,2022-07-02,UK/EU,SMS,Silver,45,4,8,16,3,2,2,1,4406.42,275.4,0.446,4,2,0,1,0.672,30.6,0
100356,2025-10-17,GCC,Email,Silver,36,1,3,4,2,2,0,1,3388.82,847.2,0.371,1,1,1,0,0.716,36.4,1
100357,2022-11-23,India,Email,Bronze,89,0,0,1,0,0,0,0,888.03,888.03,0.427,3,2,0,1,0.442,22.7,0
100358,2026-01-11,India,Email,Bronze,95,0,2,10,1,3,1,1,2327.23,232.72,0.343,0,3,0,0,0.501,0.0,0
100359,2023-06-16,UK/EU,App Push,Bronze,39,0,0,3,0,1,2,1,2029.96,676.65,0.481,0,2,0,0,0.791,25.7,1
100360,2023-01-28,North America,Email,Silver,88,2,3,6,1,1,0,2,3964.37,660.73,0.505,0,0,0,0,0.335,12.4,0
100361,2022-11-25,India,Email,Bronze,57,2,6,10,2,4,4,0,2375.7,237.57,0.407,0,2,1,0,0.59,0.0,0
100362,2025-07-06,UAE,SMS,Bronze,18,0,2,4,1,2,2,0,1440.4,360.1,0.325,1,3,0,0,0.423,12.2,0
100363,2022-11-21,India,WhatsApp,Bronze,7,1,5,10,1,2,2,1,2539.55,253.96,0.448,1,1,1,0,0.401,15.9,0
100364,2025-12-07,UAE,WhatsApp,Bronze,33,0,0,2,0,1,1,1,1089.93,544.96,0.517,0,1,0,0,0.612,10.0,0
100365,2024-05-10,UAE,SMS,Bronze,12,3,4,5,1,4,1,0,2238.8,447.76,0.41,1,1,0,0,0.32,24.7,0
100366,2024-07-19,UK/EU,SMS,Bronze,30,0,5,8,0,2,0,0,744.11,93.01,0.599,2,5,4,0,0.609,22.1,0
100367,2025-02-24,GCC,WhatsApp,Gold,64,1,2,6,2,2,2,0,4774.82,795.8,0.553,0,1,1,0,0.53,9.7,0
100368,2026-04-20,GCC,App Push,Silver,4,4,7,8,1,4,1,1,3203.73,400.47,0.455,3,3,1,3,0.135,20.0,0
100369,2023-05-14,Other,WhatsApp,Bronze,18,0,1,7,2,3,1,0,2884.99,412.14,0.181,4,3,0,0,0.709,21.2,0
100370,2025-01-27,UAE,WhatsApp,Gold,18,3,3,8,5,4,5,0,5865.78,733.22,0.268,0,1,0,2,0.475,24.7,1
100371,2023-10-18,UAE,Email,Silver,22,0,2,3,2,1,0,0,3162.13,1054.04,0.441,1,2,0,0,0.517,14.6,0
100372,2024-10-12,UAE,SMS,Bronze,34,1,2,3,1,0,1,0,2040.35,680.12,0.596,1,1,0,2,0.759,18.4,0
100373,2024-12-03,UAE,App Push,Silver,53,0,1,2,2,3,1,1,3866.31,1933.16,0.51,0,4,1,0,0.552,38.2,0
100374,2022-12-01,UK/EU,Email,Silver,56,1,1,5,2,2,0,0,3488.64,697.73,0.441,1,2,0,1,0.476,36.1,0
100375,2026-01-06,UK/EU,Email,Bronze,13,6,6,10,1,1,4,0,2194.1,219.41,0.365,1,3,0,0,0.664,28.7,0
100376,2023-07-03,India,WhatsApp,Gold,19,1,4,8,2,1,1,3,4615.13,576.89,0.355,1,0,0,0,0.669,13.3,1
100377,2023-06-19,UAE,App Push,Silver,84,0,1,1,1,0,0,2,4179.65,4179.65,0.492,1,0,0,0,0.345,15.1,0
100378,2024-11-24,India,Email,Bronze,0,2,4,7,0,2,0,0,2534.89,362.13,0.302,1,2,0,0,0.619,18.8,0
100379,2025-05-11,UAE,App Push,Silver,42,1,2,10,2,2,3,1,4298.86,429.89,0.352,0,2,0,1,0.547,34.4,0
100380,2026-05-14,UK/EU,Email,Silver,7,1,4,4,2,1,0,0,3819.88,954.97,0.347,0,0,0,2,0.486,9.2,1
100381,2022-09-20,India,App Push,Silver,56,6,9,13,5,1,4,0,4477.25,344.4,0.301,1,1,0,0,0.651,17.6,1
100382,2022-09-04,UAE,App Push,Silver,12,3,7,15,2,3,0,0,3247.92,216.53,0.368,0,2,1,0,0.239,3.5,0
100383,2025-06-11,UK/EU,WhatsApp,Bronze,40,1,2,5,1,1,4,1,2529.2,505.84,0.559,1,1,1,0,0.417,3.8,0
100384,2026-04-06,UK/EU,App Push,Bronze,67,1,1,4,2,1,2,0,2130.09,532.52,0.521,3,1,0,0,0.698,4.6,1
100385,2025-11-27,UAE,Phone,Bronze,146,1,2,4,2,5,2,1,2755.18,688.8,0.333,3,3,1,3,0.497,45.8,0
100386,2026-02-14,India,App Push,Bronze,29,2,7,16,0,0,2,0,814.08,50.88,0.0,0,1,0,2,0.851,28.3,0
100387,2023-02-18,India,SMS,Bronze,26,0,0,3,0,0,2,1,598.35,199.45,0.454,0,0,0,1,0.349,9.5,0
100388,2022-11-23,UAE,SMS,Gold,78,2,7,14,3,6,4,0,5182.86,370.2,0.438,1,2,0,0,0.804,19.1,0
100389,2025-10-14,UAE,Email,Bronze,7,0,3,4,1,1,0,0,2096.32,524.08,0.365,4,3,3,0,0.605,18.4,1
100390,2023-06-19,UK/EU,Email,Gold,42,0,1,4,2,1,2,2,5812.46,1453.12,0.231,1,4,1,1,0.598,30.9,1
100391,2025-09-07,Other,WhatsApp,Bronze,78,3,5,10,2,1,1,0,2422.9,242.29,0.327,0,1,1,0,0.466,11.3,0
